用户名,评论,评论时间
小熊小姐,草莓剩的都很小了，没摘几个，很多大棚都摘光了，79一斤草莓的价格完全没有挡住拥挤的人潮，就采了半框小草莓，拔了点青菜。来采摘主要想让小朋友感受一下食物来之不易，必须好好珍惜。小朋友还不错，特别认真努力的寻找，小心翼翼的迈过一道道土坎，表现很好。					,2021-02-17
懒猫偷吃冰欺凌,带孩子来体验摘草莓，顺便给娃科普草莓知识了…从家开车四十多分钟左右，团购的300左右的券，可惜红颜几乎没有了，采摘的另一个品种的，四号棚和九号棚，先去的九号棚，没人，太惊喜意外了，还有不少大的，小朋友超级喜欢采草莓🍓“宝宝”…最后采摘了三斤左右又去的1号棚采摘另外一种品种皇家啥，不得不说这个棚草莓太好了，超级大的特别多，关键还没人，哈哈，太赞了。价格可能小贵哦，总共下来不到六斤草莓🍓消费400左右，胜在心情好。					,2021-02-17
开始,冬天不摘草莓总感觉少了点儿什么正好在附近玩儿按照导航的位置就来了导航的位置非常准就是不太好走是个小胡同有个停车场可以停车草莓的价格不同我们摘的这个是79的大棚里特别暖和不用穿那么多衣服草莓特别甜我们摘了6斤回家的时候车里都是草莓味儿					,2021-03-27
好吃好吃都好吃,我是真的从来不写评价，但是今天我真的要说一说这家采摘园，草莓🍓品种、红的很多因为写着紧致边采边摘所以我们没有尝，但是回家后品尝奶油草莓、皇家草莓、白草莓口感味道都一般，对不起草莓79一斤和99一斤价钱真的是很不划算。再说服务吧！有一个工作人员老大爷👨🏻‍🦳会看着你们一家人摘🍓为什看着呢！就是怕孩子把他家草莓弄坏会跟着你说家长指导孩子摘一蹲下好多草莓都会坏，79和99一斤的草莓不是都把孩子采摘的价钱加进去了吗这是我头一次去采摘园听到这么说，还是采摘园去的少，体验感只能说真的很……					,2021-02-04
笨蕊蕊,踏青，带儿子来体验采摘草莓🍓，儿子超级开心。自己摘的草莓就是甜！打理也很干净，很适合小朋友采摘，草莓很多，又大又甜。有大白兔，室外滑梯，有机菜园，真是个不错的踏青好地方。,2021-02-21
天地之间_2570,去的时候风挺大的，赶着是过年，所以不便宜，即便团了劵还是贵，但草莓确实很好吃，小孩子一会功夫就摘了小半框，而且都是小的，不过小的也好吃。蔬菜还有四斤，没摘上被折成草莓的了，但我觉得不划算，但有朋友一起，就没再跟商家纠结这个事。					,2021-02-19
牛奶只喝三元的,路过凤凰岭回来路上在点评找了家草莓采摘，电话过去还营业，按导航走就行。点评里和现场价格一样，摘了皇家和淡雪，淡雪要在棚里好好找找，淡雪的味道不错，清甜的那种。皇家的香味很浓好吃，大鹏里好看适合照相。					,2021-02-03
呆呆已呆已呆呆,带孩子去的大过年的看评论倒是没有说的态度问题属实草莓很一般不甜水了吧唧79一斤，我看来的所有人基本都进一个棚子不知道到底都花了多少钱结账的时候有团购也并没有告诉母亲（母亲结账的）没摘多少花了300，越想心里越气。草莓真心一般般为什么选择多钱的都是进一个棚子？路边卖的比这个都甜。再有说下路线很窄的胡同里停车场很有限，开大车的朋友体现车技的时候到了，反正我我家车suv开起来得小心翼翼					,2021-02-17
匿名用户,这是个无良商家，大家别去！首先，停车非常不方便，只有一条很窄的过道，而且进出只有一条路，车多的时候只能往后倒。里面只有一个小院子可以停车，并且没有人指挥安排。采草莓的时候，告诉说团购价格的草莓都没有了，只剩价格高的了。小朋友想尝尝味道也被制止，并且网上说的小动物园，蔬菜采摘都没有。如果您是大老远开车过来，还是别去这家的好。采摘回来的味道很一般，还真不如在超市买点儿呢。					,2021-02-15
羽宏_5997,对于草莓控🍓来说，蛋糕🍰吃草莓味的，发饰也要选草莓样式的，甚至生活中的能沾边的都要选草莓🍓💋特色体验：👉亲手体验摘草莓🍓，从小到大，我都没有采摘过什么东西，这是一个非常好的体验自然的机会👉摘蔬菜，有芹菜，油菜，大葱等等，但是我没摘多少，从店家那里拿了点西红柿👉非常自由的活动，也没人看着，可以品尝几个推荐理由：香香甜甜的草莓🍓，没亲手体验摘草莓怎么能够感觉到乐趣呢tips：🐾基本上没人看着，一切要靠自觉，不要糟蹋了草莓🍓哦，它们也是小生命。🐾可以品尝几个，但是不能一直“品尝”哦今天遇到的基本都是带着小孩子来采摘的家庭，父母都非常有素质，会告诉小朋友们观察好再摘下来，不要糟蹋。💰我团购的套餐:4斤红颜草莓🍓+5斤蔬菜。但是草莓摘多了，超过了4斤，店家也很好说话，用蔬菜的那部分抵扣了，最后两个是从店家拿过来的西红柿🍅，非常棒，晚上回来就做了西红柿鸡蛋打卤面，特别好吃(｢･ω･)｢嘿，一点糖没放，有种甜甜的味道，是熟透了的感觉交通：自驾或者公交🚌，很好找的					,2021-03-21
叫我Linda,五月踏青，夕阳西下日落西山，草长莺飞，心情随太阳下落，但花不是，草不是，一心勃发，马上就立夏，最灿烂的时候到来了，剧里说，夏天到了，让我谈一场恋爱吧想吃勃发了，五月到，海鲜肥，一定要实现，朦胧中仿佛已经看到了					,2020-05-03
QI_224691019,夏天的时候在这里买了好多草莓和各种水果，现在天气开始变冷了，没有水果了，买的有机蔬菜套装，包括豆角、茄子、黄瓜、西红柿、红薯、紫薯、胡萝卜，看着不起眼，口感还是不错的，家人都很喜欢吃。老板很客气，态度很好，还会再来的。					,2021-02-17
小鱼儿菱菱,假期带孩子去采摘，犒劳一下他，朋友来摘过，推荐我们也来这里，果真不错，而且离家相对近一些，草莓非常甜，味道特别好，比外面水果店的好太多了！主要是孩子玩得开心，体验感爆棚！店家人很好，耐心的介绍各个品种，我们选了两个，味道都不错！鸡蛋也非常棒🏻价格公道！					,2021-02-13
久违的久味,千万不要去，真的有点上当受骗的感觉，我们想买点紫薯给孩子做辅食，这家的老板给铲了两颗巨型紫薯，三个地瓜两个紫薯结账94块钱，被宰的。后来离开的时候开车没走多远也是农民的园子，一样的紫薯和地瓜10块钱5斤，差多少倍啊					,2020-05-06
柚柚66,孩子最喜欢去采摘了。又以喜欢采摘草莓为最。这个地方的草莓品种齐全、种类多，比较适合一家老小连玩带采的。轻轻松松就能采摘不少，多采的还可以带回去分给小伙伴。个人觉得这是个休闲度假的好选择，再约上几个朋友就更好了。					,2020-11-03
于花猫喵,服务很好，采摘的品种也很多，比别家的草莓要好吃很多，孩子玩的也不错，体验感特别棒,2021-04-07
水果跳蚤,2小框草莓（都没装满）花了500元。店家挺不厚道的。环境比较脏乱。估计成本都花在了广告推广吧（看“大小爱玩”微信推广来的，年年都推荐他家）,2021-02-22
dpuser_45930994348,第一次去，摘了三百多块钱的，小心翼翼拿回家还是坏了不少，放到晚上更是惨不忍睹…,2020-12-23
阳光米莱,不知道是季节原因还是其他，草莓品质很一般，过年期间人多，价格比较贵。,2020-10-03
心美08500001,之前去的，草莓好吃。值得推荐。附近玩完，过来采些回家正好。,2020-09-15
梓沐是个小可爱,趁天气好，带着家人或朋友来采摘草莓吧！一年一季的草莓当然是要吃的！每年都是买现成的吃，回来还可以做草莓饮料和草莓奶昔吃。这次就来一次自己摘的草莓更有意义哦。不但摘了草莓还领略了沿途美丽的风景，好看的小黄花					,2020-06-30
Sallymonkey,特色体验：想体验摘蘑菇所以过去了，然后一直让我们先摘草莓，摘蘑菇的屋子里都是虫子..瑟瑟发抖...蘑菇也没有几个了..怕是五一人多吧.....蔬菜什么的也没有什么，去之前还打了电话，他们说有的好多都没有了，过去感觉真的没什么，					,2020-06-05
大光哥hhh,不推荐这家。第一地点非常偏僻，在一个小村子里，路很窄左拐右拐才到，非常不好找这个地方且不好开车。第二采摘这么多次，第一次见采摘园里不让边采边吃，采的时候在旁边一个劲盯着，跟盯贼是的，不像采摘像给他打工，还防着你吃他家的。第三草莓质量也一般，产量不多个头不大。不会再来了。					,2020-05-27
踩雷小能手QwQ,到了采摘樱桃的季节，这是一种体验，连吃带劳动的玩耍，周末的休闲方式，采摘也就是意味着，边摘边吃，而且是随便吃，临走还得拿点走。这等好事对于能吃的还是比较划算的，所以采摘价格比市场价会高一些，但是总体来说老板还是划算的，批发价实际比较便宜，还得雇人摘果都要花钱，游人按市场价格计算，老板按成本计算，两头都合适。这买卖实际是挤压了贩子的利润空间挺好					,2020-05-26
匿名用户,五一的假期，携家属出行，这是个好地方。鸭蛋，蔬菜，草莓一应俱全。媳妇最爱的红颜草莓，摘下来洗洗就吃是最新鲜的，虽然有点小贵，可是比起超市里面放了很久的要好。这个一碰就会碎，是非常鲜嫩可口的，汁水浓郁，红红的，惹人爱。踩了四五斤，吃的很好					,2020-05-14
海阔天空,看完之前评价，先说:首先我不是同行，是昨天去的顾客去之前我也给另一个草莓园打过电话问还有草莓能摘吗？人很坦诚说没了，这两天熟的都被摘光了，就剩不熟的了，你别来了然后又给这个草莓园打电话说能去，于是就一群人去了，想摘白草莓先要求让尝了尝，第一个白色居多带点粉，一吃酸的，老板摘了一个吃粉色居多，吃了还凑合，于是就开始摘，摘了十多分钟吧。。低头弯腰累死了。。最后十几个。。实在摘不下去了。。。就跟老板说走了。草莓上还有各种絮絮，应该是最近的杨絮什么的吧。。不熟的和烂的居多，基本上就是。。摘不出来了附上昨天摘的草莓，除了酸就是酸。。唉:-(花钱找罪受。对了我挺不太懂的，白草莓不就是冲着白去的吗。。为什么要摘这种偏粉的才好吃是不是品种问题以及有点怀疑蔬菜真的是自己种的吗？看人是拿着菜市场的那种菜箱子，从菜箱子里拿菜出来分装					,2020-05-08
Kitty娟儿,从凤凰岭公园下山现查的附近的一个草莓采摘，想说体验一下摘草莓的乐趣，但颇有遗憾交通：自驾，不在马路边上，此园区得扎一段小胡同，七溜拐弯的，园区门口有个小停车场。特色体验：场地不大，没几个棚子，为什么说遗憾呢，就是好多棚子的草莓几乎都摘的差不多了，红颜，奶油这些大众品种的可能太热门了……当然有更贵的品种比如皇家御用的我也没进棚。这次的体验挺没劲的，兴致勃勃去了就遗憾走了，摘了点草莓没多少就小一百块钱了，整个体验就是不太推荐。性价比很低。草莓的味道也没有惊喜。					,2020-05-06
我在南城混,现在去的话需要提前跟客服预约，限流。大棚挺多的，草莓品种不少，我们没看到团购，采摘的59一斤的，属于第二贵的，好像是在十号棚。味道很赞，甜甜的。主要是娃喜欢采摘的过程。还有有机蔬菜，有芹菜、大葱啥的。有个空场能停车，但是进去的话错车不太方便。整体还行。					,2020-05-05
格子pig,草莓（英文学名：strawberry、拉丁学名：Fragaria×ananassaDuch.），多年生草本植物。高10-40厘米，茎低于叶或近相等，密被开展黄色柔毛。叶三出，小叶具短柄，质地较厚，真的好好吃好好吃！！！					,2020-05-04
公子微,价格小贵朋友都说我被坑了69块钱一斤的皇家草莓和49一斤的红颜都差不多。建议大家，喜欢吃甜的选奶油，喜欢吃酸的选红颜。皇家草莓真的没必要，摘了五斤就小300。回来的路上就看到路边20一斤红颜草莓！不过老板人还是不错的					,2020-05-03
Miss_p,一家不错的采摘园采摘的时候掌握好时间和季节交通：交通便捷，好找,2020-05-02
殿夏,价格算不上便宜，而且摘的商家所谓的红颜草莓，到家就软了，估计不是这品种，这个摘了当天不吃，第二天肯定坏掉了！,2020-04-28
钱多多,就是一个草莓采摘园，没有什么别的可玩的，进去的路特别窄,2020-04-27
清蒸小白鸽,太失望了，怎么说呢，跟个垃圾堆一样，各种脏乱差,2020-04-26
无敌,草莓试了店家奶油、日本皇家、白草莓，都不好吃，但是是带小朋友去的，还是摘了一些，并不推荐。,2020-04-19
晃眼儿zizi,因为疫情哪也去不了就来郊区溜达溜达看到旁边有个农场可以摘草莓啦就来打个卡这里草莓实在是太甜了我摘了皇家草莓还有白雪公主只在日本吃过日本也很贵呀按颗算钱的这家我们摘了一小框白的和一筐红色三百多块虽然价格不低但是很好吃很甜很甜					,2020-04-17
dan890612,现在特殊时期，疫情期间需要提前打电话预约，我们是11点多点到的，没啥人，后来进鹏后没多久又来了两个女孩，跟老板沟通可不可以一家一个棚，老板说我们在后边摘，他们在前边摘没事，没给换，个人建议疫情期间，密封的地方如果已家一个棚的话会更安全一些！价格比别的地方贵一些，但是草莓🍓吃起来口感更好一些，墙上有写不让吃，但是问过老板，小孩子吃几个没问题。这里还有菜园和蘑菇，但是可能我们来的太晚了，都不多了，我们看了看也没有摘。动物的话，只看到了一只兔子，没有看见点评说的别的动物					,2020-04-17
沉睡中。_3528,挺适合带小朋友去的草莓种类挺多的还有蔬菜蘑菇。可惜我们中午去的蘑菇说被采得已经差不多了。还拔了一些蔬菜，晚上回来吃确实味道挺新鲜的。不过草莓蔬菜和鸡蛋价格相对可一点都不低，也能理解他们损耗还挺大的，也就图个乐呵。					,2020-04-15
苗苗麻麻,好甜啊！！服务热情！疫情不能走村里，导航不准了。可以电话问一下老板路线的问题，很好找。对面是个洗车铺。还会再去的。以后不在超市买草莓了，摘得没有烂味臭味道，感觉以前吃的都不是草莓。大爷说6月份之前都有草莓。这家推荐！（不过我也没去过别家啦要穿运动鞋和瘦腿裤子。大棚里的小过道不平，还铺了塑料皮，不太好踩，容易滑。雨靴是最好不过的。手套和剪刀也可以带着，撅着屁股挺热的，有小工具就很省事儿啦。					,2020-04-11
kiraty,离凤凰岭不远的一家采摘园，因为疫情影响，提前一天预约第二天11点左右到的，没有人，虽然在隐蔽的巷子里，但一路有指示再跟着高德地图走也还是好找的。路比较窄，采摘园有自己的停车场。按照品种不同有十几个大棚，面积足够大，直接选择品种然后店家带你到大棚里，没有提前品尝环节，价格如图2，价位还是有点高的，两个筐随便摘摘至少2.3百。采摘环境不错，草莓🍓多数都熟透，比较红，白雪公主看起来粉嫩嫩的，味道清新甜度不高，口感软滑。装盒时候注意轻拿轻放别磕坏了，我们因为没注意，好不容易摘的草莓回家一看挤坏了好多，后来就干脆做成了草莓酱					,2020-04-11
付小白～,这个季节正是吃草莓的好时节，和小伙伴一起来体验一下采摘的乐趣大众搜到这家评价不错，而且离凤凰岭公园很近，就选这家啦摘完草莓🍓再去爬山，完美跟着导航很容易找到采摘园，草莓个头虽不是很大，但非常新鲜，而且味道很甜，满意					,2020-04-10
鱼儿,早上打点电话，真可以不可以去摘草莓，要不要提前预约，约好了头中午去然后我们就开车去了，路有点窄，开车要小心。人不多，我们去的时候就一家人摘完了，正准备离开的我们去了选择摘得最贵的，好像是79一斤，还是多少的，草莓很甜，就是略微小贵					,2020-04-09
黑又黑,孩子爱摘草莓第二次去了服务很好草莓味道也不错还有菜孩子拔了萝卜芹菜啥的还有喂了兔子,2020-04-09
lalaguizi,闺女带我来摘草莓，草莓特别甜味道特别正！价格也不贵，团购还有优惠老板人很实在，很热情！最后把摘草莓的筐也送给我们了！,2020-04-06
dpuser_0711758260,一般般吧，最近开的采摘园不是很多，这家人比较多，所以草莓个头小，熟的不多，总体不推荐,2020-04-04
lawrence0313,很不错的体验，草莓🍓巨甜巨好吃😋,2020-04-04
sanwangmumu,疫情期间带孩子第一次出门就来摘草莓🍓老板很人很热情详细介绍草莓品种还有绿色蔬菜芹菜菠菜西红柿小香葱等也有散养鸡蛋出售摘5斤还有优惠。祝生意兴隆！,2020-04-04
赵大漂亮,非常好的采摘地方，孩子玩的很开心～,2020-04-04
没事冒个泡吧,并没有网上说的那么好，点评团购的到现场说不能用了涨价了啊环境很一般的说～草莓味道还可以,2020-04-02
卡啦,草莓新鲜，玩挺好的。买的话价格略贵,2020-03-28
yu_blackeyes,正好今天不上班，疫情在家待着太多天了，就想和家人出来逛一逛，又不想去人多密集的地方，正好是吃草莓的季节，决定去摘草莓，先联系了下店家，说可以接待就去了。去了一看规模还挺大，也挺干净，棚里草莓好多好大特别可爱，有很多大棚，草莓品种也多，工作人员挺热情，带我们品尝了几个品种，有红颜草莓，还有日本的淡雪草莓，还有别的种类，没记住。反正都很好吃，爸妈玩儿的也特别高兴。这里还有蔬菜和蘑菇，都可以采摘，下次有机会可以试试，推荐。					,2020-03-20
*紫竹*_2047,前几天老妈说想吃草莓，超市的草莓一般，最后在点评的上找到了家附近的这家采摘园，果然没有让我失望，草莓特别好吃，特别甜，而且特别大，品种也很齐全，真的物有所值，顺便打听了一下，他家还可以快递，这样我以后就方便了					,2020-03-19
长颈鹿在吃云,开车出来买菜，抬头望见蓝天，就觉得这天气好的不想回家，于是来到上凤凰岭边上一个所谓的采摘园！那叫一个脏乱差！一男士从破旧的屋子里露出蜡黄偏黑的脸，指着模糊不清的小黑板直接问我要摘啥：白雪公主79！并指着远处一吊儿郎当抽着烟的男的说让他带你去摘！错愕！完全失去了采摘的心情。					,2020-03-17
冰儿喵喵,今天太舒服了，一家人网上看到这家店、然后就过来看采摘了、这边草莓不错大还甜。主要是这边贴近大自然、孩子特别开心，亲自体验了劳动成果，也让他学习到锄禾日当午汗滴禾下土，谁知盘中餐粒粒皆辛苦的概念了，这次采摘特别好！					,2020-03-12
vivid_iris,大自然农场草莓园在海淀这边算是非常知名的一家离这市区比较近，开车按照导航过来，非常准确，之前来过一次忘记了，朋友在网上找的对比几家选择来他们家因为好评多，来了之后果然没失望，这家草莓园非常大，而且园区还算比较干净，无论从规模还是草莓的味道品质都是非常不错。如果你来的话，现场团券就可以用，还是挺优惠的，大棚里面比较干净而且草莓可以直接食用，草莓是有机的，如果带着小朋友过来，在里面多吃几个，也不会不高兴，态度还是非常不错的，草莓的个头真的挺大，而且他那的草莓不空心果实挺结实入口即化草莓味浓郁，没有打过农药不用化肥，有个儿童游乐区让小孩免费玩喂兔子什么的还是挺好的，周末好去处，推荐理由：草莓非常好吃，品种全还摘了有机蔬菜蘑菇味道都非常赞，下次还来！					,2020-03-07
说喜欢海.,北京附近草莓园带孩子采过不少，这家算是去的最多的一家了，草莓应该是有机种植的，首先，个头上大小差别很大，第二，也不像市场买的那么放不住，第三，味道确实跟市场和水果店里的味道不一样。有一个叫皇家什么的，特别好吃，酸酸甜甜的，很有小时候的味道，老板说是一个日本进口品种。老板一家是山东人，挺实在的，草莓价格不算底，但没有最低消费，不会强制客户多采，也没有时间限制。元旦过去的时候老板还亲自去带着采了一个网红草莓-白雪公主，拍照很美。他家西红柿也很好吃，味道也很小时候的味道，唯一可惜的就是冬天不能自己采摘都是老板摘好的，这次买了人家专门配送的一大袋，还采摘了到了白玉菇					,2020-01-16
吃喝玩乐一条龙来人,对他家真的是不敢恭维。首先有69.79.89三档价格草莓，我们选的69，进去基本上可以看到的都是青白色的草莓，没几个红的，带路的老头儿说69的没有了，只能踩89的，这个也行，只要开开心心的摘草莓，其他也就忽略了。我们来到了89的大棚，重点1来了:我们说能否尝一个甜不甜，被告知不可以吃，一个都不可以，我说那不尝怎么知道甜不甜，结果又被生硬的告知肯定甜不许尝。当面对这么不合理的规定我再三沟通后允许我尝了一个特别小的，味道还凑合吧。接下来重点2:奇葩来了，我们走进去摘草莓，突然一嗓子你们怎么把草莓给踩了？吓我一跳，我说我们不是故意的，根本没看到啊，那就放篮子里算我摘的总行了吧。谁知道迈到另外一边又有两个草莓掉下来，那老头一下子急了，直跳。说你们怎么那么不尊重我们的劳动成果。喔去，没这么上纲上线的吧。我真的不是故意的啊。我从进门就在忍这个老头，到此时真的是忍无可忍了。不摘了总行了吧。从一进门就一对一服务的不错眼珠子的盯着我们，生怕我们是偷草莓的吧。走到哪里跟到哪里。特别不舒服。再有，我花89一斤来这里采摘，花着比外面贵上好几倍的钱，我连尝一个的权利都没有吗？我们下午去了附近的几个草莓园价格便宜而且进去都是随便吃，其实真吃不了几个，弄的我们跟进来骗吃的一样，太别扭了。所以想去的人真的是要仔细斟酌，可以附近对比一下在选择，不要只相信垃圾大众点评的信息。还有，最后草莓自己掉下来我不否认可能走路的时候不小心碰到掉下来的，可我也不是有意的啊，我作为客人来这里采摘，你可以友情提示，遇到问题好好说话，而不是一看到草莓掉下来就跟有病是的乱咬人啊。再怎么样你们也是做生意的。有你们这么做生意的吗。从进门就忍着，终于还是没能和和气气的跟他继续说下去，我们花钱买的是开心，不是花钱找别扭。我们换一家行不行。这附近最不缺的就是草莓园，结果换了一家，也在这附近，60一斤的草莓进去随便吃，味道也比他家好吃。随便高德导航，百度地图一搜索就能出来一大堆。真心建议想去的人多对比一下。					,2020-01-10
羊蝎子1978,什么采摘园呀，开车40分钟过来带着孩子一起来玩玩，本就是为了孩子开心，戴个帽子的老头跟看犯人似的寸步不离，直接给我们带进89一斤的6.️号棚。根本没有好草莓，第一不能品尝，更别说随便吃了。第二地上有三个草莓，我看到二个是孩子碰掉的就说是要算做采摘的。第三全程跟我们说种草莓不容易没听说过可以尝更没听说过可以随便吃，我们孩子小不到三岁，没洗过的东西肯定是不让吃的。我不知道这么多好评是怎么来的，这样的采摘园亲身体验不适合来也别带孩子来！无良商家看贼体验！！！					,2020-01-09
JulieZhang_6899,想组织孩子们摘草莓，大众搜索后，选的推荐的这个大自然，先打了电话咨询顺便预约，以后便收到农场的短信，内容是路线，联系人之类。头茬草莓，熟的不多，但一个人摘两三斤还是可以的。价格的话，现在比较贵，大众点评的优惠券不能用，要注意。另外，说是喂养小动物其实就是两只兔子，儿童乐园也基本不能玩儿，都是坏的，还在室外，基本也就摘个草莓，半个小时就可以了。小孩可以吃，大人只能品尝一颗。我们摘的皇家牌的，一斤优惠完79，小筐直接带走。					,2020-01-06
何晓_9585,缺斤少两比较严重去的时候有三种草莓79、98和109的。98的是相对好吃一点的，酸甜。79的牛奶草莓还没有超市30一斤的甜，没味道还特别水。109的是白草莓，大部分都没熟还让我们去摘，摘了一点，只有他给我们摘的是甜的，还不让吃，一个老太太说只能试吃一两个。是我所有采摘了体验最差的一个					,2020-01-03
消逝的绿洲,大众点评上是年初的价格…实际上要贵不少，89、108、119一斤的都有，草莓确实是又红又大，而且确实是真甜，又好看又好吃，贵也是有点道理的，地方在凤凰岭那边，别按高德导航走，会导到另外一家的院子，不过其他家都关着门，附近就他家开门了…有个小停车院，进去以后一大溜都是他家的草莓大棚，还有一棚是蔬菜。最后一点白草莓都被我们摘了，好甜！有个小空地有孩子玩的东西，就是天儿太冷。大棚里很热，出来进去的注意点别着凉。					,2020-01-02
不想融化的糖,帅哥李雨非常耐心，介绍草莓的不同和蔬菜的区别。采摘体验过程很好。棚里就我们一家人，密度很低，不担心接触的问题。这个特殊时期，出来透透风，真是不错！,2020-01-01
匿名用户,开车路过，采摘了一下，挺好吃的草莓。挺好的。很推荐的，味道很好。挺好吃的，甜度很好，孩子很喜欢吃。很好吃。,2020-01-01
campione_2690,每年都会来一两次，小孩超级喜欢吃，草莓又大又甜，周末家庭出游的好去处，这次来买了好多，给朋友带一些。,2019-12-22
魔族救护车,团购一个用不了也不早点下架，开40公里到了才说一斤89，隔壁棚都50一斤,2019-12-15
苗苗_1219,位置不是特别好找，但是草莓真不错，去的时候只有日本皇家御用这个品种熟了，还是挺甜的，中午在旁边的新疆菜馆吃完饭就直接过去了整个过程还是挺快的建议是再晚半个月过去应该熟的品种也多一些，可选择的种类比较丰富。					,2019-12-14
叶子,采摘时间。告诉大家要注意的是每天的采摘时间。在8-10点或者5-7点左右比较合适，因为春季气候变暖，早晚冷中午热，草莓在温度高的情况下采摘容易坏，低温环境比较硬，表层不容易坏。自备矿泉水。当你面对香喷喷美味可口的草莓，你能无动于衷，抵得住诱惑吗？但是也不能不讲卫生直接放入口中吧？大棚内不会有水给你洗草莓的，所以最好就是自己带一两瓶矿泉水。采摘八九分熟的草莓。大家都知道成熟的草莓最好吃，但是我们在摘草莓的时候不要选择十分熟的草莓，熟透的草莓的果肉非常脆弱。					,2019-12-11
