用户名,评论,评论时间
蔚海蓝之蓝,1.五月上旬去摘的。那时候很多草莓都熟透了，老板娘说最多就到五月底。后面就没了2.最好的采摘时候是冬天春节前后。那时候口感比较好3.老板娘人很好，一斤30。孩子摘了44元，算我们40元。4.孩子摘得超级开心的。5.草莓上白白的像柳絮那种有点多，回家洗洗才能吃。					,2018-12-23
WeiXin_2135965721,昨天才去的，去之前打电话问了一下有没有过季，接电话的大姐说还有很多。导航过去很好找，人不多，停车很方便。因为要去的棚里没多少草莓了大姐很实在的给我们带到另一个棚。偌大的棚子里只有我们一家四口，两个孩子变摘边玩耍。快走的时候才又来了两家。30元一斤采摘了三斤，回到家品尝了一下很鲜美，有机会还会再去。					,2018-10-07
岁月静好,草莓很新鲜，很甜，就是有点小贵,2018-10-05
小花,去的时候是周一，没什么人，所以可以随心所欲的玩耍，摘了一筐草莓，味道还可以，孩子玩的比较开心,2018-09-30
对方正在变美,草莓巨大个，像吃了激素，味道尚可，就是服务太差，吃一个🍓像要了老板的命，花钱采摘搞得自己像个偷菜的实在不爽。,2018-06-24
xiao萦,特别新鲜，位置也不错，服务态度很好,2018-06-05
智圆行方_1444,香甜的草莓不是外面能买的到的！,2018-05-31
大饼饭桶,一不小心就一次摘多了，小孩很高兴很开心,2018-05-15
anyiqiong86,老板很实在，就是采摘季快过了，下次四月底之前去,2018-05-05
cike1016,价格比较贵，味道也一般，而且草莓上面很多柳絮。,2018-05-01
rosewind,挺大的，有很多棚，我们采摘的是8号，草莓很大，很甜，一斤30元，没有门票，还有好多开花的，应该还可以在维持一个月，到时估计樱桃也下来了，可以再次过来一起采摘，这附近都是采摘的，有自助烧烤，还有好多蔬菜棚～					,2018-04-30
cherry,离家不远在青云店附近南边好像就只有这一个采摘跟着导航走还比较好找。否则就要去大昌平或者去更远果断选择了离家近的100元3斤带筐.......红颜酸到不行..奶油草莓不多，但是很甜呀！摘了190块钱的两筐。去过北边的采摘比这家果多，也甜不少。就图个离家近，值了！有些mini草莓真的超级萌，很甜～					,2018-04-29
V5Jing,以往都去昌平采草莓，难得南边有草莓园。老板人很热情，不停的鼓励小朋友多摘点儿，以至于我们也跟着激动，摘得停不下来，三个人摘了满满两筐，一共9斤。。草莓味道还不错，孩子很喜欢。。美中不足是，草莓放到筐里带回家一大半都烂了，没办法，熬了几瓶草莓酱送人吧。建议还是要把草莓装盒子里带走，不然特别容易烂。。					,2018-04-24
王小能不能,清明节去的，感觉采摘马上过季了能骗一个是一个，采摘之前问价格，一家老小一口一个三十八五斤，不敢相信这么便宜，特意多问了几遍，老的小的骗得我们团团转，等摘完称斤的时候又说四十一斤，满五斤后三十八一斤！没想到家门口让一帮**给骗了，当时就应该录音，告他们欺诈！希望大家看见不要在被骗了!					,2018-04-21
绿领小伙,清明假期第一天，北京才下了雪，气温骤降，想了想带孩子摘草莓吧，老公点评上搜的这家，给老板打了电话确认可以采摘，从南三环开车过来四十分钟吧。上午十点多到的，院里都是车，进了大棚也得有20多人，都是大人带孩子的，好在棚大，人还比较分散。进门前老板会让尝摘出来的草莓，满意则进去摘，棚里不让边采边吃，这个规定很多草莓园都是一样的，很正常。进棚采摘也没有按人头的门票，适合大人带着孩子来采摘的，我们是爸爸妈妈姥姥姥爷四个大人带着一个不到三岁的娃。姥爷负责跟老板聊天，妈妈和姥姥负责跟着娃摘草莓，爸爸负责拍拍照片自己溜达。现在差不多快到草莓季的尾声了，棚里还能有大量大个的草莓真不错，又红又大，浓浓的草莓香气。女儿是第一次摘草莓，全程都很兴奋。一会就摘了一筐冒尖，称重后支付190，不用买团购券也给了团购价。在这里采摘时用的小框是送的，盛着草莓直接就可以拿走了，非常好。还管老板要了俩塑料餐盒把冒尖的草莓装进去。本来还想摘点蔬菜，老板说最近冷，没啥可摘的，只有点油菜摘起来没意思，小遗憾。以前都是去昌平兴寿，这次发现这家也很好，规模不小，品质也好，以后可以每年来摘了。					,2018-04-18
空空wcn,北京南城开车大约40分钟就到了，需要提前电话确认一下，一般到下午就不让采摘了据说是需要等小草莓长一下，到了就进大棚去采摘外边几层的普片个头偏小，中间和里面的个头会大些，所以尽量采用由里到外的采摘形式，草莓的品种是正宗的红颜草莓有种深深的草莓底香味道，40元/斤。（后来据说晚点去砍价可以到30/斤，大家试一下）还有一种是60元随便吃，不是大胃或草莓发烧友勿尝试，可能吃不回来。注意大棚里面严禁边采边吃					,2018-04-15
江南0613,打电话问是否还有草莓摘，回复是还很多。实际去了以后已经没有什么好草莓了，很多烂掉的。走过草莓地后烂掉的草莓把衣服裤子都染红了。如果是有附近的其他活动来还可以，要不真不推荐特意来一趟,2018-04-07
小番朱妈妈,地儿大人少，好停车，草莓个儿大，汁多味浓，还有卖散养鸡蛋和鹅蛋的，鸡蛋50元一盘，鹅蛋20元三个,2018-04-06
ryanlgkids,人好，环境好，位置也好找，价格合理，好吃不贵,2018-04-05
hh雪儿咩,不错啊，也许是快到季节了，🍓没有预期的甜，但是也可以～,2018-03-31
110119linlin,草莓很大颗……没什么人看着🍓可以悄悄吃两个,2018-03-25
dpuser_6100925177,打电话说的20元/斤，采摘完了说40元/斤。一点兴致搞没了，也没有盒子。被黑了。差评。,2018-03-22
l9803,大众点评搜去的，院子里好几个大棚，在第四个大棚摘的，草莓很好,2018-03-17
ada_肖,草莓不错，可惜的周边没有其他衍生品，期待明年再带小朋友去玩,2018-03-14
diyabigail416,草莓真心好吃，还准备去呢！一起哟，,2018-03-13
凌翼,一般草莓采摘都在昌平，难得南边也有，就决定过来看看。位置很好找，路况也不错，今天去的时候人不多，一共就两家，自己可以慢慢挑。老板很热情，除了草莓外还有蔬菜大棚，草莓是红颜草莓，香甜多汁，用了团购券，相当于40一斤，下次还会光顾哦。					,2018-03-10
A智齿_2223,周一去的，没有人，一个都没有，就我们一家子，开的新棚，第一茬，没看住孩子吃了一个，跟老板道歉，老板人特好直说没事没事，一个孩子。草莓个大饱满，实心还熟的特别透，香气扑鼻，摘了四篮回家送朋友，都说老远就闻到味道了，香气扑鼻。一部糖酿一部分压泥冲奶，很好吃，晚上没吃饭，就吃的草莓。					,2018-03-10
不说不知道,不错，前两天看朋友去摘草莓，今天带着爸妈就去了，找到了这里，离家近，开车半小时就到了，团购了5斤的劵，由于假期最后一天来的，就剩一个大棚可以摘了，门口可以尝，进去就不能吃了，确实新鲜很甜，比超市买的味足，下次还会来，走的时候一群小羊闻着草莓味就过来了，超可爱～					,2018-03-07
懒汉男士,每年过节没地方去都会带孩子摘次草莓，总是去昌平，今天换个地方无意搜索，地方对于南城的朋友来说不算远，南六环外了，有差不多10棚碰巧去新开的一个棚，草莓个大味道不错，跟山姆会员的得很像但比那个儿头还大，唯一不好不能边摘边吃					,2018-03-05
兔小白_6198,老板人很好，草莓超级好吃，又大又甜，草莓味超级浓草莓的品种和超市卖的完全不一样，吃过这家摘的草莓以后就不会再买超市里面的草莓了，这个草莓不但味道浓而且还特别甜，老板人也很实在每次去都给抹零，好几个大棚可供多人采摘					,2018-02-25
当前可修改,一般，进去随便吃门票60成人，小孩30……主要是里面没有水，都是土也没办法吃～采摘完过秤不去皮～也是无语～摘了四篮，篮子也得有1斤了……,2018-02-24
鸢尾一笑,非常不错的一个采摘园，我们是四点多去的，还怕时间不够，结果去了人还不少，摘了半个小时就完了，最后走的时候老板还多送了点，人非常不错，有时间下次再去。,2018-02-21
dpuser_13627259897,不错，不错，人少，草莓很大，主要是离家很近，进来把大的都挑没了😅😅😅,2018-02-19
fengyaming,上午十点多到的，就我们一家，草莓大又红很好！进门时大姐给摘了好几颗让品尝，进棚采摘时不能边摘边吃，宝宝们摘够了大姐给揪了好多菜让孩子们喂小羊玩，很热情。,2018-02-19
保养中的男人,很不错，快五点去的，人已经不是人多了。老板娘人很好，还主动说:你们尝尝，不喜欢可以不摘，但是进去摘不能吃了。很合理，很中肯！我们摘了三斤，到家就吃没呢，挺新鲜的,2018-02-17
哦哦,草莓挺好吃的，离家也不远，价格不便宜,2018-02-06
勿念s,这个地方还可以！就是感觉没太大意义！,2018-02-05
贺程,坐车坐了两个多小时去的，不过没让人失望，🍓又大又甜,2018-02-03
匿名者吃货,38一斤不团购也行。摘了6斤多245元。说下回拿着筐去还能便宜。孩子很高兴。草莓也很甜！,2018-02-03
lily770710,位置好找，里面很大，草莓周日中午去还比较多，要是再便宜点就好了,2018-01-29
用户名,评论,评论时间
dpuser_2299712020,其实不用团购直接去五斤以上就是团购价，送个小篮子，态度很好！周五打电话说周日去然后老板说头来那天给我打个电话确认下还有没有，周六打电话果断说开新朋！人很多，稍微有点远，停车比较紧张，免费，采摘五斤以上五块钱五斤可以每种采摘一斤凑一起！里面的人都很好很实在？价格也很公道！还会再去的！小朋友一个人吃了好多草莓！酸甜样子也好看！不错！					,2017-04-03
我是齐兜兜,直接带孩子过去玩玩，红颜40/斤，奶油45/斤，大哥挺热情，价钱是连采摘小筐一起的。这儿还有公鸡，母鸡，鸭子，大鹅，小狗，孩子玩儿的很嗨，最后还摘了些小白菜回去包饺子，味道不错。中午时来的人就多起来了，可是停车还是有地儿的。					,2017-03-29
宸宸陈陈,草莓40一斤是不可以尝的，吃了草莓是会被工作人员说的，市面草莓多少钱一斤我就不说了，贵就是为了享受边摘边吃，但在这个采摘园不可以。奶油草莓是没有的只有红颜酸的。那么大的大棚怎么看呢?人力三步一岗五步一哨好几个工作人员。另外大棚里面人数也不是一般的多亮照证明我来过。个人感觉之前好评都是刷出来的刷出来的					,2017-03-27
BBBBBer,我想说这是一次很不愉快的采摘！也很不推荐家长带着孩子去！上周日上午带着孩子去玩的，大棚里人很多，但也能够接受，周末嘛。进去的时候有横幅写着禁止边摘边吃，我进去就嘱咐孩子不要吃了，玩了一会儿两岁的孩子就忘了，我也忘了这个事儿，没有看住孩子摘了几个草莓吃，是我的责任！让我不能容忍的是，他们的工作人员在大棚里隔着很远的距离，直接大声指责我两岁的孩子说：那个小孩，你别再吃了，我看你半天了，你吃好几个了，我女儿刚开始吓坏了，后来就开始大哭不止，全棚的人都看着这个两岁的孩子！当着孩子的面我没有把事情闹大，怕孩子再次受到惊吓，只是和她嚷嚷了几句，她还振振有词的一点也不觉得自己的行为不妥。孩子有什么问题，你应该私下跟家长沟通，而不是当着那么多人的面，去大声指责一个两岁的孩子！以后不会再去了，写出来就是为了让带孩子的家长们慎重考虑下吧，直到今天我都很生气！谁都不想出去玩，还生一肚子气！					,2017-03-27
dpuser_05565720243,三八节特意去采摘的，比北边儿离得近凑着好玩～每次都说少摘点儿总是搂不住，最后还是摘了五斤，没团购五斤以上38一斤，实在是不便宜，但是胜在好吃，酸酸甜甜特别有草莓味儿！不像外头买的那些特别大空心的，一点也不好吃～					,2017-03-26
yoya1526,采摘园位置比较明显好找，客人不少，但车位也还算充足。今年的草莓是奶油40/斤红颜45/斤，价格比昌平那边贵了十块钱，而且，不允许边吃边摘，这个有点别扭。采摘用的小塑料篮子直接就可以拎走了（贵出来的莫非是篮子钱？）和昌平那边比较大的不同是他们还有几个蔬菜大棚，采摘的油麦菜香芹生菜都很新鲜。					,2017-03-16
懂得珍惜0808,两周前去的，去的时候人有点多，但是草莓的品质还可以吧，它有两种，一种是红颜另外一种是奶油草莓，奶油草莓的价格要比红颜高一点，所以结账的时候要注意它给秤的价格。另外他那里还有一些蔬菜，自己吃的话拔一些还是挺新鲜的还不错.					,2017-03-13
G1Fun,这家采摘园名字的N多，惠农金源、生态草莓采摘园什么的，其实都在青云店大东新旁边，青云店派出所附近，在一个分叉路口，有大门，还是很显眼的。草莓不错，第二次来了，不用团购，直接就是40一斤，往里走还有蔬菜采摘，芹菜生菜油麦菜什么的。5元一斤，20元起售。					,2017-03-13
dpuser_3325029592,老板娘人很热情，草莓非常新鲜，又大又甜。,2017-03-13
卓子小姐Pinky,大哥大姐服务特别好。人也爽快。按照导航超级好找。价格也还合理。,2017-03-12
tongjinjing1982,地方很好找牌子很醒目老板人也不错草莓又大又新鲜可以尝一个好香啊,2017-03-11
Anne_Sun2010,大棚采摘，老板人很好，草莓据说没农药,2017-03-05
某人家的猫,还不错，很愉快得一次採摘，俩个宝贝都很开心,2017-03-04
嘟呦根,离车站很近，住丰台，坐公交车去也不错。去的时候正好赶上人还不算多，摘草莓也很愉快~不团购也是40一斤，挺划算的。个人感觉，小的草莓比较甜，成熟度越高越甜，就是容易碰伤。回家要赶快吃。,2017-02-27
daidaijuzi,不知道有没有相同情况的，最近嘴里发苦？,2017-02-26
Joe1967,图一是去年摘的时候，那会儿还没什么人，草莓又大又好吃，老板人也不错，一下摘了好几箱，今年想吃草莓又去这里，结果到的时候每个棚都好多人，基本上也没什么可摘的了，老板不让用团购卷，然后按照45一斤给算的，团购的话应该不到40一斤，明年不会再去了，来的人多了老板估计也不需要留回头客了					,2017-02-20
蛋丁,网络上有评价说是草莓团购用不了，试了试现在可以用。3斤118元，比超市卖的25元一斤贵一些，但毕竟是自己采摘的，放心一些，草莓很好吃，地方不算太远，商家也还客气，虽然不让边摘边吃，但尝一两个可以，人家也没有死盯着看，如果有小孩，他们会看看，毕竟小孩子容易糟蹋东西。总体来说还行。也有其他采摘内容，但是冬天没有太多可以摘的。					,2017-02-18
L,地方很好找，从亦庄30分钟就到了。草莓很大很好吃，老板人不错。本来是团的3斤的，摘着摘着就摘多了。最后快5斤了。因为摘下来了，所以就都买了。摘超的部分价格也按团购的价格算了。院子里还有鸡鸭饿鹅羊沙子什么的，院子里有玉米老板让孩子拿玉米喂鸡鸭鹅什么的。环境不太好吧但是原生态。因为是雾霾天没让孩子多呆。					,2017-02-18
美宝,是不错的。虽然现在草莓的这个数量比较少了一点。,2017-02-18
我爱喝可乐123,摘的控制不住我自己。。。。一共4大篮子，味道不错。。。,2017-02-18
mmm8008,草莓🍓好好吃，品种是红颜。不让边摘边吃，但是个顶个的好。又香又甜。还有摘菜的，4斤以上每斤5块，有油麦菜，香芹，苦菊，生菜，各种。很喜欢。,2017-02-12
接近三十七度半,草莓新鲜，离家比较近很方便，去时走的小路很不好走，回来后高速虽然远点但很快。,2017-02-08
woshiwovip,因为距离比较近，去着方便，每年都会去采摘。草莓熟的很好，卖家会很真诚地告诉你草莓的种类以及每种草莓的口感味道，不会看得很紧，会耐心指导草莓的采摘方法，允许品尝一下。建议不要采摘太熟的，待回去时不好拿。,2017-02-05
我是老板他娘,带着宝贝过去采草莓，还不错，草莓不过就是有的甜，有的一般般。,2017-02-05
dpuser_9791988214,大众点评上搜索的，首先都是五星好评，离家也很近，所以带孩子去看看，老板很热情，大棚里挺干净整洁，最重要的是他们家的奶油草莓很好吃，很甜……摘了三盒，吃完了再去，离家也近！,2017-02-04
dpuser_0796731557,第一次采摘，感觉特别好……孩子很喜欢，都没玩够呢！草莓味道很浓！价格也很实惠，团的票！商家很热心！,2017-02-04
dpuser_9114254880,因为来的比较早，所以草莓又大又红，超级棒。以前都去昌平采摘，但是这里的和昌平比，价格味道都差不多。离家这么近，以后就来这边采摘了。,2017-02-03
可爱的猫咪i,这边草莓特别好吃，在大兴算便宜的了，买得红颜草莓，小孩很爱吃。老板也很热情。,2017-02-03
dpuser_2838972840,老板非常热情，人很随和。因为离呀路古植物园很近，顺道去的。草莓新鲜可口，孩子摘得很开心。,2017-02-03
grow33,大棚很多，草莓香甜可口，春节人少，老板人很好，还有蔬菜，还有一只亲人的猫咪，感谢老公，,2017-02-02
阿丁6298,草莓怎么样先不说，分量肯定有问题，一小盒居然称了四斤多，因为有小孩在，没在当场吵，不过回来路上心里很别扭，搞这些很低级的事情很没意思。这个评分还很高，五星，或许先前好吧，也很有可能做的刷单，总之这个地方强烈不建议去，大兴草莓园还是不少的。					,2017-02-02
热带鱼001,百度地图导航“青云生态采摘园”，挺快就到。采摘园有八个大棚，棚子里很暖和，干净整齐，还贴心的设置了挂衣钩。红艳艳的大草莓看着就欢喜。老板们很热情也大方，宝宝坐车上就忍不住吃了俩三。真好吃！谢谢你们！下次还来！					,2017-02-01
Leona000,今年第一波草莓，味美香甜，老板人很热情，也很心细，为了避免反复移动，采摘筐一起送了，值得推荐，孩子玩的很开心，住在南城的走京福路很容易找到，另外他家还有小白菜、钙菜、蒿子杆、油麦菜等，很新鲜，价格也比较公道。					,2017-02-01
demon珠,离家比较近，挺不错的，如果再有一些其他的采摘和餐饮就更完美了,2017-01-31
小鱼儿Emily23,草莓味道相当赞特别甜口感好比外边买的好太多以后还来,2017-01-30
dpuser_4229999659,天天营业，真好！服务态度好，下次还来。,2017-01-30
dpuser_9383306867,老板很热情、草莓甜甜的，可以带孩子来采摘。,2017-01-29
孙博330,他家的草莓个大味道甜。好吃极了~棒棒哒,2017-01-29
dpuser_08935187285,草莓又大又甜，地方好找，好停车，带孩子来🈶️🐔鸭鹅，孩子吃了好多，特别开心😄,2017-01-28
就爱吃草莓呀,山东人种植的草莓，质优价廉，优良的态度，让您有多次光临的冲动。,2017-01-26
Miracle.Mr.Lee,好吃好玩小朋友很喜欢下次我们还来啊…,2017-01-22
Angela_1372,口感还不错，酸甜喜欢红颜，带壳的一般般而且还贵一些主要在人工上了吧,2017-01-22
往事被风吹落好人,草莓好吃，服务好，下次再来！！,2017-01-21
慕容曦,草莓头茬果，特别甜，大棚里暖暖和和！,2017-01-21
牛叉葫芦虾,草莓味道真不错，大棚里实在太热了！,2017-01-10
咪大帅,位置：在大兴区，搜了一下一个离家最近的就是这家了，看到点评对这家店评价不错，就抱着试试的想法出发了。到地了，老板一家很热情，跟闺蜜一块来的草莓味道真的很好，原计划摘2斤就行了，抗拒不了诱惑，摘了5斤。很大香甜的奶油草莓，不过不能边摘边吃推荐小伙伴们前往～～～～～～					,2017-01-08
wenyaqi1985,在大兴青云店，离着不算太远，连续九天的雾霾今天终于见到太阳了，决定带小朋友出去走走，正好在点评上看到这家，果断的就过来了，老板人非常好非常热情，草莓品质也很好。下次采摘草莓就来这里了,2017-01-08
二宝S,棚很大，草莓更大，摘的红颜，40一斤,2017-01-07
lululovek,这个季节草莓熟的不是很多，去的早所以够摘了，草莓味道很好，孩子很开心！下次草莓熟了再去！,2017-01-05
lijia8920226,去了很多回了老板人很好，可以去摘了,2016-12-31
兵_7724,挺好的。快去摘吧。草莓园很大。,2016-06-12
David_3643,这里的草莓又大又甜，非常好吃，自驾车有点远在马路边上，挺好找的。,2016-06-10
pfuq,小朋友玩的超开心，草莓也甜的很！,2016-06-05
coly..,价格有点儿贵了……环境差点儿……不过草莓新鲜,2016-05-31
Lydia洋羊,后来没有去这个生态园，但是附近的环境还不错,2016-05-29
北京的岩石,味道确实与市场买的不一样，透着新鲜，美味！荐！,2016-05-28
zhaoy_e,草莓🍓特别新鲜，奶油草莓🍓不错,2016-05-17
大海_3209805259324700336,单位活动组织来的，老板一家热情实诚，关键是草莓个顶个的棒,2016-05-14
瘦肉肉,非常好的地方以后就不用去昌平了，家附近就能采摘了！,2016-05-03
追梦12345678,上周末和朋友都带着孩子去采摘，采到后来，有一老太太说我家孩子把草莓踩坏了（那个棚里熟透了的比较多，其实就是在过道里），让我家孩子别摘了，要摘就大人摘，后来没心情摘，直接打道回府，本来还想多摘点儿的,2016-04-28
xinglinyinshi,我们是3月去的，建议大家4月中旬以前去，这个时候的草莓又多又健康，再往后天气热了可能会开始长虫子呢，所以吃草莓趁早吧～这家草莓不错又红又甜～有两个品种可供选择，一个偏酸甜，一个甜口的，老少中青的喜好都可以兼顾到。					,2016-04-27
hlsummerlin,一，🍓味道不错，毕竟是采摘的纯天然的。二，大鹏很多，量很大！但是这次是节日去的明显草莓比上次去小了很多。三，采摘实在是太热了！一定要穿长袖的薄衣服戴帽子，不然两斤摘不到就一身汗了！四，注意停车，路比较窄，可以稍微往远处停点。五，老板很热情，提前摘好的小草莓虽然小，但味道很不错！何以买点带走。					,2016-04-27
dpuserAt_4620638638,正好到京福路这边来玩看了点评决定来这家采摘园采些草莓打打牙祭先说个头这的奶油章姬草莓个头超大红颜则一般稍小口感也是奶油的甜香红颜的偏酸口一点味儿厚些老板听说我们是看了点评慕名而来一个劲给我们讲解哪里的个大如何采摘这里采购4斤就按30元/斤算3斤就100元这里每人进棚只能尝一颗老板说小孩儿可以吃到饱可惜我连洗草莓的矿泉水都忘带了下次一定记得带一大桶（说笑了）					,2016-04-24
magin1209,老板娘不错，人挺好的，草莓🍓好吃,2016-04-23
~果果~_7804,与介绍内容有出入，不是代金券，而是一斤的价格介绍,2016-04-23
固执怪人。,挺好的😄(哼哼锯了你)(哼哼锯了你)(哼哼锯了你)(哼哼锯了你)(哼哼锯了你)(哼哼锯了你)(哼哼锯了你),2016-04-22
榴莲是个吃货,不好不好太不好了真的特别不好…,2016-04-22
tgmailuser_9795196092,去摘草莓的人太多了。比较建议有车一族去玩儿，草莓很好吃。就是在摘的过程中只让品尝一颗草莓。有点…说不上来。,2016-04-22
茗园茶叶,挺好的，价钱公道，附近有一溜的报，餐馆,2016-04-19
shsdm,香椿很不错，团购的草莓，因为家里人都实在没有在大棚里吃。味道跟市场的差不多，小贵,2016-04-19
爱人肉,感觉还不错，草莓挺甜的，老板也很热情就是路程比较远不太好走,2016-04-16
Christieliu8191,草莓品质不错，味道也很好，以后还会去哦,2016-04-12
WeiXin_1745415627,还行吧给大家说一下不让吃的只能摘，,2016-04-12
晨晨是个梦_3182,草莓很好吃。有草莓味！老板也好！以后会常来这买草莓！,2016-04-10
dpuser_4760519077,不错哦，第一次来很满意！！！！,2016-04-09
云可赠人,这个地方真心不错，本来我们先去了另外一个采摘园，六十一斤还没什么果了。然后我们才大众点评上搜的他家。电话里问了一下，地方也很好找。🍓又大又多又红，老板人又客气随和。除了让闺女摘了四斤多🍓外，我还自己买了一颗草莓苗，希望自己能养活它。而且草莓大棚对面就是一片果树，都已经开花了，真心是采摘赏花两相宜啊！					,2016-04-07
mmjero,草莓挺好味道甜甜的，虽然孩子一进门摔个大泥猴儿没采摘成，但是我摘了。大姐人很实在，不错！推荐！而且挺好找的跟着导航去的，就在104国道旁边，周末去人还不是特别多，但是里面大棚多可以挑选的多，必须强烈推荐！					,2016-04-05
景致_7311,只让进一个大棚，大个的草莓都没了，中果比较多。就是皮有点薄，到家后很多都压坏了，不过味道还可以,2016-04-04
丶安雅丶,虽然路途很堵。但是摘草莓的心情很迫切。草莓很好吃。工作人员很热情。下次还会来。真棒的一次体验,2016-04-04
yybbwyj,超级棒，店家很热情，草莓超级好吃,2016-04-04
身后的脚印,不能吃，有人看着你特别难受，说是小孩可以吃，小孩能吃多点,2016-04-04
chantel2014,同类里面比较便宜，自己摘的好吃,2016-04-03
neverpart,草莓很好，40元一斤，很甜的！,2016-04-02
Sora,地方好找也挺大，就是有点贵，摘完就走了，另外找地方吃饭。不过草莓确实好吃，甜宝。,2016-04-02
